Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: E:\LANL\SF7.EXE
SF.INI file: E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\SF.INI  8-04-2020  11:53:34
Solution file E:\nakai\LANL-PoissonSuperfish\Examples\RadioFrequency\QuarterWaveResonator\QWAVE.T35.
Memory used for QWAVE.T35 arrays:     601.120 K
Obtaining filename or plot type and data from SF7 pop-up menu.

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (71.6,7.95)
Z and R increments:   100   100

      Z             R              Ez            Er            |E|           H 
   45.8240       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960       3.81600      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120       3.81600      9.808168E-01  8.088961E-01  1.271344E+00  1.193180E+02
   59.4280       3.81600      7.439537E-01  5.599726E-01  9.311479E-01  9.222303E+01
   60.1440       3.81600      5.734168E-01  4.172243E-01  7.091424E-01  7.273503E+01
   60.8600       3.81600      4.497223E-01  3.224426E-01  5.533709E-01  5.793570E+01
   61.5760       3.81600      3.569272E-01  2.536922E-01  4.379004E-01  4.638767E+01
   62.2920       3.81600      2.856416E-01  2.014848E-01  3.495529E-01  3.725505E+01
   63.0080       3.81600      2.294154E-01  1.607487E-01  2.801278E-01  2.998772E+01
   63.7240       3.81600      1.848702E-01  1.284612E-01  2.251206E-01  2.418597E+01
   64.4400       3.81600      1.494051E-01  1.026544E-01  1.812728E-01  1.954970E+01
   65.1560       3.81600      1.211267E-01  8.190091E-02  1.462171E-01  1.584720E+01
   65.8720       3.81600      9.860612E-02  6.511906E-02  1.181679E-01  1.289726E+01
   66.5880       3.81600      8.074203E-02  5.146545E-02  9.574950E-02  1.055741E+01
   67.3040       3.81600      6.667714E-02  4.026973E-02  7.789411E-02  8.715605E+00
   68.0200       3.81600      5.577604E-02  3.102891E-02  6.382601E-02  7.283935E+00
   68.7360       3.81600      4.744049E-02  2.323373E-02  5.282430E-02  6.195165E+00
   69.4520       3.81600      4.133280E-02  1.653056E-02  4.451583E-02  5.397409E+00
   70.1680       3.81600      3.716553E-02  1.060419E-02  3.864874E-02  4.853002E+00
   70.8840       3.81600      3.474259E-02  5.176320E-03  3.512609E-02  4.536233E+00
   71.6000       3.81600      3.392743E-02  0.000000E+00  3.392743E-02  4.432112E+00
   0.00000       3.89550     -6.246284E-02  0.000000E+00  6.246284E-02  3.282961E+03
  0.716000       3.89550     -1.500840E-01  2.063553E-02  1.514960E-01  3.280711E+03
   1.43200       3.89550     -1.505152E-01  3.845783E-02  1.553506E-01  3.279585E+03
   2.14800       3.89550     -1.507239E-01  5.477777E-02  1.603693E-01  3.277705E+03
   2.86400       3.89550     -1.506713E-01  7.407578E-02  1.678960E-01  3.275066E+03
   3.58000       3.89550     -1.505559E-01  9.334400E-02  1.771445E-01  3.271669E+03
   4.29600       3.89550     -1.504013E-01  1.125741E-01  1.878655E-01  3.267517E+03
   5.01200       3.89550     -1.502110E-01  1.317645E-01  1.998130E-01  3.262611E+03
   5.72800       3.89550     -1.499870E-01  1.509144E-01  2.127704E-01  3.256953E+03
   6.44400       3.89550     -1.497312E-01  1.700217E-01  2.265542E-01  3.250543E+03
   7.16000       3.89550     -1.494651E-01  1.862606E-01  2.388155E-01  3.243374E+03
   7.87600       3.89550     -1.490779E-01  2.052820E-01  2.537024E-01  3.235461E+03
   8.59200       3.89550     -1.486649E-01  2.242518E-01  2.690541E-01  3.226802E+03
   9.30800       3.89550     -1.482271E-01  2.431659E-01  2.847822E-01  3.217400E+03
   10.0240       3.89550     -1.477653E-01  2.620202E-01  3.008141E-01  3.207256E+03
   10.7400       3.89550     -1.472801E-01  2.808101E-01  3.170895E-01  3.196373E+03
   11.4560       3.89550     -1.467722E-01  2.995309E-01  3.335579E-01  3.184753E+03
   12.1720       3.89550     -1.462251E-01  3.154191E-01  3.476650E-01  3.172383E+03
   12.8880       3.89550     -1.456011E-01  3.339980E-01  3.643547E-01  3.159292E+03
   13.6040       3.89550     -1.449575E-01  3.524924E-01  3.811346E-01  3.145473E+03
   14.3200       3.89550     -1.442960E-01  3.708955E-01  3.979759E-01  3.130931E+03
   15.0360       3.89550     -1.436191E-01  3.891995E-01  4.148526E-01  3.115667E+03
   15.7520       3.89550     -1.429308E-01  4.073945E-01  4.317401E-01  3.099687E+03
   16.4680       3.89550     -1.422372E-01  4.254676E-01  4.486136E-01  3.082995E+03
   17.1840       3.89550     -1.414968E-01  4.407357E-01  4.628923E-01  3.065572E+03
   17.9000       3.89550     -1.407590E-01  4.585181E-01  4.796373E-01  3.047466E+03
   18.6160       3.89550     -1.400644E-01  4.760973E-01  4.962728E-01  3.028665E+03
   19.3320       3.89550     -1.394473E-01  4.934165E-01  5.127430E-01  3.009179E+03
   20.0480       3.89550     -1.389626E-01  5.103892E-01  5.289685E-01  2.989019E+03
   20.7640       3.89550     -1.386974E-01  5.268816E-01  5.448313E-01  2.968202E+03
   21.4800       3.89550     -1.387921E-01  5.426861E-01  5.601531E-01  2.946750E+03
   22.1960       3.89550     -1.394112E-01  5.549422E-01  5.721856E-01  2.924667E+03
   22.9120       3.89550     -1.410741E-01  5.681939E-01  5.854453E-01  2.902055E+03
   23.6280       3.89550     -1.444618E-01  5.790548E-01  5.968029E-01  2.878966E+03
   24.3440       3.89550     -1.508756E-01  5.861576E-01  6.052637E-01  2.855518E+03
   25.0600       3.89550     -1.628902E-01  5.872658E-01  6.094378E-01  2.831895E+03
   25.7760       3.89550     -1.861313E-01  5.787956E-01  6.079878E-01  2.808394E+03
   26.4920       3.89550     -2.345316E-01  5.560378E-01  6.034758E-01  2.785463E+03
   27.2080       3.89550     -3.174743E-01  5.247961E-01  6.133522E-01  2.764894E+03
   27.9240       3.89550     -6.038281E-01  5.781648E-01  8.359922E-01  2.742712E+03
   28.6400       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960       3.89550      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120       3.89550      9.454662E-01  8.256862E-01  1.255255E+00  1.210929E+02
   59.4280       3.89550      7.240257E-01  5.702895E-01  9.216525E-01  9.359359E+01
   60.1440       3.89550      5.609599E-01  4.242168E-01  7.033036E-01  7.376410E+01
   60.8600       3.89550      4.410236E-01  3.273449E-01  5.492326E-01  5.872697E+01
   61.5760       3.89550      3.504542E-01  2.573037E-01  4.347682E-01  4.700833E+01
   62.2920       3.89550      2.803134E-01  2.041662E-01  3.467844E-01  3.774873E+01
   63.0080       3.89550      2.252674E-01  1.628376E-01  2.779595E-01  3.038317E+01
   63.7240       3.89550      1.815990E-01  1.301165E-01  2.234021E-01  2.450436E+01
   64.4400       3.89550      1.468042E-01  1.039772E-01  1.798964E-01  1.980704E+01
   65.1560       3.89550      1.190456E-01  8.296107E-02  1.451013E-01  1.605594E+01
   65.8720       3.89550      9.693068E-02  6.596764E-02  1.172488E-01  1.306730E+01
   66.5880       3.89550      7.938317E-02  5.214144E-02  9.497588E-02  1.069674E+01
   67.3040       3.89550      6.556396E-02  4.080347E-02  7.722406E-02  8.830741E+00
   68.0200       3.89550      5.480963E-02  3.142151E-02  6.317758E-02  7.380308E+00
   68.7360       3.89550      4.662577E-02  2.353013E-02  5.222671E-02  6.277156E+00
   69.4520       3.89550      4.062815E-02  1.674351E-02  4.394305E-02  5.468859E+00
   70.1680       3.89550      3.653501E-02  1.074292E-02  3.808172E-02  4.917259E+00
   70.8840       3.89550      3.415436E-02  5.246998E-03  3.455505E-02  4.596311E+00
   71.6000       3.89550      3.335436E-02  0.000000E+00  3.335436E-02  4.490734E+00
   0.00000       3.97500     -1.196732E-01  0.000000E+00  1.196732E-01  3.216884E+03
  0.716000       3.97500     -9.934706E-02  1.817238E-02  1.009954E-01  3.216074E+03
   1.43200       3.97500     -9.993872E-02  3.634845E-02  1.063436E-01  3.214947E+03
   2.14800       3.97500     -1.001136E-01  5.507155E-02  1.142612E-01  3.213103E+03
   2.86400       3.97500     -1.000826E-01  7.390024E-02  1.244097E-01  3.210518E+03
   3.58000       3.97500     -1.137275E-01  9.147351E-02  1.459498E-01  3.205637E+03
   4.29600       3.97500     -1.136661E-01  1.102825E-01  1.583736E-01  3.201568E+03
   5.01200       3.97500     -1.135896E-01  1.290525E-01  1.719219E-01  3.196761E+03
   5.72800       3.97500     -9.987122E-02  1.464421E-01  1.772556E-01  3.192759E+03
   6.44400       3.97500     -9.959658E-02  1.651098E-01  1.928231E-01  3.186472E+03
   7.16000       3.97500     -9.928523E-02  1.837338E-01  2.088436E-01  3.179451E+03
   7.87600       3.97500     -9.893816E-02  2.023108E-01  2.252075E-01  3.171696E+03
   8.59200       3.97500     -1.123165E-01  2.196652E-01  2.467140E-01  3.161675E+03
   9.30800       3.97500     -1.120725E-01  2.381659E-01  2.632171E-01  3.152462E+03
   10.0240       3.97500     -1.118280E-01  2.566083E-01  2.799166E-01  3.142522E+03
   10.7400       3.97500     -9.816457E-02  2.736263E-01  2.907020E-01  3.133370E+03
   11.4560       3.97500     -9.765264E-02  2.919184E-01  3.078187E-01  3.121975E+03
   12.1720       3.97500     -9.710906E-02  3.101386E-01  3.249863E-01  3.109861E+03
   12.8880       3.97500     -9.653471E-02  3.282819E-01  3.421812E-01  3.097031E+03
   13.6040       3.97500     -1.094788E-01  3.452506E-01  3.621927E-01  3.081987E+03
   14.3200       3.97500     -1.091209E-01  3.632522E-01  3.792882E-01  3.067738E+03
   15.0360       3.97500     -1.087713E-01  3.811574E-01  3.963738E-01  3.052782E+03
   15.7520       3.97500     -9.538434E-02  3.975869E-01  4.088686E-01  3.038587E+03
   16.4680       3.97500     -9.469864E-02  4.152498E-01  4.259110E-01  3.022220E+03
   17.1840       3.97500     -9.401093E-02  4.327773E-01  4.428705E-01  3.005159E+03
   17.9000       3.97500     -9.333874E-02  4.501450E-01  4.597202E-01  2.987410E+03
   18.6160       3.97500     -1.058893E-01  4.663179E-01  4.781892E-01  2.967534E+03
   19.3320       3.97500     -1.056864E-01  4.832729E-01  4.946942E-01  2.948440E+03
   20.0480       3.97500     -1.056301E-01  4.998982E-01  5.109363E-01  2.928685E+03
   20.7640       3.97500     -9.357761E-02  5.147254E-01  5.231625E-01  2.909682E+03
   21.4800       3.97500     -9.397769E-02  5.302242E-01  5.384882E-01  2.888643E+03
   22.1960       3.97500     -9.516727E-02  5.447545E-01  5.530048E-01  2.867011E+03
   22.9120       3.97500     -9.766179E-02  5.578224E-01  5.663070E-01  2.844832E+03
   23.6280       3.97500     -1.115588E-01  5.677121E-01  5.785693E-01  2.820808E+03
   24.3440       3.97500     -1.181254E-01  5.751205E-01  5.871262E-01  2.797799E+03
   25.0600       3.97500     -1.300032E-01  5.771316E-01  5.915926E-01  2.774597E+03
   25.7760       3.97500     -1.569401E-01  5.704561E-01  5.916506E-01  2.752765E+03
   26.4920       3.97500     -2.160650E-01  5.529714E-01  5.936846E-01  2.730058E+03
   27.2080       3.97500     -3.486558E-01  5.332352E-01  6.371033E-01  2.708109E+03
   27.9240       3.97500     -6.039017E-01  5.955461E-01  8.481583E-01  2.685170E+03
   28.6400       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   49.4040       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.1200       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   50.8360       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   51.5520       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.2680       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   52.9840       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   53.7000       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   54.4160       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.1320       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   55.8480       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   56.5640       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.2800       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   57.9960       3.97500      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   58.7120       3.97500      9.070863E-01  8.308618E-01  1.230096E+00  1.227767E+02
   59.4280       3.97500      7.039208E-01  5.793736E-01  9.116898E-01  9.487182E+01
   60.1440       3.97500      5.481853E-01  4.310423E-01  6.973554E-01  7.474032E+01
   60.8600       3.97500      4.319589E-01  3.323779E-01  5.450354E-01  5.948399E+01
   61.5760       3.97500      3.435985E-01  2.611042E-01  4.315499E-01  4.760495E+01
   62.2920       3.97500      2.750360E-01  2.070807E-01  3.442778E-01  3.822524E+01
   63.0080       3.97500      2.210703E-01  1.650220E-01  2.758701E-01  3.076576E+01
   63.7240       3.97500      1.782339E-01  1.317740E-01  2.216567E-01  2.481282E+01
   64.4400       3.97500      1.441518E-01  1.053001E-01  1.785157E-01  2.005570E+01
   65.1560       3.97500      1.169238E-01  8.402122E-02  1.439818E-01  1.625776E+01
   65.8720       3.97500      9.522282E-02  6.681623E-02  1.163262E-01  1.323180E+01
   66.5880       3.97500      7.798935E-02  5.284665E-02  9.420779E-02  1.083130E+01
   67.3040       3.97500      6.439596E-02  4.136552E-02  7.653721E-02  8.942042E+00
   68.0200       3.97500      5.382919E-02  3.184529E-02  6.254362E-02  7.473690E+00
   68.7360       3.97500      4.579495E-02  2.382652E-02  5.162248E-02  6.356432E+00
   69.4520       3.97500      3.990967E-02  1.695647E-02  4.336247E-02  5.537966E+00
   70.1680       3.97500      3.589219E-02  1.088166E-02  3.750546E-02  4.979424E+00
   70.8840       3.97500      3.355463E-02  5.317676E-03  3.397339E-02  4.654439E+00
   71.6000       3.97500      3.277906E-02  0.000000E+00  3.277906E-02  4.547478E+00
   0.00000       4.05450     -1.430363E-01  0.000000E+00  1.430363E-01  3.153214E+03
  0.716000       4.05450     -1.232306E-01  1.785266E-02  1.245171E-01  3.152508E+03
   1.43200       4.05450     -1.235701E-01  3.571674E-02  1.286283E-01  3.151401E+03
   2.14800       4.05450     -1.237289E-01  5.405356E-02  1.350208E-01  3.149592E+03
   2.86400       4.05450     -1.237196E-01  7.249866E-02  1.433967E-01  3.147058E+03
   3.58000       4.05450     -1.236404E-01  9.093149E-02  1.534780E-01  3.143797E+03
   4.29600       4.05450     -1.235177E-01  1.093316E-01  1.649546E-01  3.139810E+03
   5.01200       4.05450     -1.235451E-01  1.253926E-01  1.760304E-01  3.135089E+03
   5.72800       4.05450     -1.233049E-01  1.437234E-01  1.893687E-01  3.129649E+03
   6.44400       4.05450     -1.230321E-01  1.620141E-01  2.034342E-01  3.123487E+03
   7.16000       4.05450     -1.227287E-01  1.802622E-01  2.180752E-01  3.116604E+03
   7.87600       4.05450     -1.223961E-01  1.984647E-01  2.331716E-01  3.109003E+03
   8.59200       4.05450     -1.220353E-01  2.166179E-01  2.486281E-01  3.100686E+03
   9.30800       4.05450     -1.216472E-01  2.347180E-01  2.643683E-01  3.091653E+03
   10.0240       4.05450     -1.215931E-01  2.505021E-01  2.784532E-01  3.081894E+03
   10.7400       4.05450     -1.211100E-01  2.684911E-01  2.945422E-01  3.071433E+03
   11.4560       4.05450     -1.206019E-01  2.864147E-01  3.107703E-01  3.060264E+03
   12.1720       4.05450     -1.200694E-01  3.042681E-01  3.271020E-01  3.048391E+03
   12.8880       4.05450     -1.195134E-01  3.220463E-01  3.435073E-01  3.035814E+03
   13.6040       4.05450     -1.189352E-01  3.397439E-01  3.599604E-01  3.022538E+03
   14.3200       4.05450     -1.189111E-01  3.551512E-01  3.745293E-01  3.008552E+03
   15.0360       4.05450     -1.182538E-01  3.726783E-01  3.909899E-01  2.993882E+03
   15.7520       4.05450     -1.175845E-01  3.901027E-01  4.074386E-01  2.978523E+03
   16.4680       4.05450     -1.169103E-01  4.074124E-01  4.238548E-01  2.962480E+03
   17.1840       4.05450     -1.162425E-01  4.245914E-01  4.402161E-01  2.945757E+03
   17.9000       4.05450     -1.155984E-01  4.416166E-01  4.564956E-01  2.928359E+03
   18.6160       4.05450     -1.150054E-01  4.584543E-01  4.726591E-01  2.910293E+03
   19.3320       4.05450     -1.152441E-01  4.729460E-01  4.867845E-01  2.891549E+03
   20.0480       4.05450     -1.148741E-01  4.892466E-01  5.025518E-01  2.872170E+03
   20.7640       4.05450     -1.147840E-01  5.051140E-01  5.179919E-01  2.852156E+03
   21.4800       4.05450     -1.151546E-01  5.203640E-01  5.329534E-01  2.831529E+03
   22.1960       4.05450     -1.162800E-01  5.347088E-01  5.472061E-01  2.810315E+03
   22.9120       4.05450     -1.186490E-01  5.476974E-01  5.604017E-01  2.788560E+03
   23.6280       4.05450     -1.231022E-01  5.586203E-01  5.720234E-01  2.766329E+03
   24.3440       4.05450     -1.318348E-01  5.646616E-01  5.798476E-01  2.743703E+03
   25.0600       4.05450     -1.464822E-01  5.676463E-01  5.862417E-01  2.720870E+03
   25.7760       4.05450     -1.741282E-01  5.634313E-01  5.897249E-01  2.698045E+03
   26.4920       4.05450     -2.297383E-01  5.505000E-01  5.965148E-01  2.675529E+03
   27.2080       4.05450     -3.506899E-01  5.416742E-01  6.452863E-01  2.653448E+03
   27.9240       4.05450     -5.740663E-01  6.129274E-01  8.397810E-01  2.629898E+03
   28.6400       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   29.3560       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.0720       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   30.7880       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   31.5040       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.2200       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   32.9360       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   33.6520       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   34.3680       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.0840       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   35.8000       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   36.5160       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.2320       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   37.9480       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   38.6640       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   39.3800       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.0960       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   40.8120       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   41.5280       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.2440       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   42.9600       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   43.6760       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   44.3920       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.1080       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   45.8240       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   46.5400       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.2560       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   47.9720       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   48.6880       4.05450      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
