Program WSFPLOT  7.17  released 1-13-2006 

SF.INI file: D:\PC\DailyReport\python-code\LANL\Examples\Electrostatic\ChargeDensity\SF.INI  1-25-2021   0:46:16
Reading file D:\PC\DAILYREPORT\PYTHON-CODE\LANL\EXAMPLES\ELECTROSTATIC\CHARGEDENSITY\C4QPNT.T35.
 
 Problem description:
 Electrostatic problem with charge on a point-region - 4 quadrants
 Line charge has equivalent charge/cm as files C4q.am and C1q.am
 Problem file: E:\nakai\Daily\python-code\LANL\Examples\Electrostatic\ChargeDensity\C4QPNT.AM  1-07-2021   8:51:14
 Problem file length:         887 bytes
   0.832006       1.53541    
   0.811595       1.54646    
   0.788224       1.55833    
   0.780192       1.56248    
   0.773385       1.56578    
   0.748472       1.57799    
   0.716883       1.59247    
   0.716281       1.59275    
   0.715416       1.59312    
   0.683815       1.60706    
   0.662247       1.61592    
   0.650892       1.62064    
   0.631904       1.62796    
   0.617589       1.63360    
   0.609166       1.63668    
   0.583929       1.64599    
   0.557491       1.65500    
   0.549818       1.65764    
   0.533297       1.66287    
   0.515337       1.66868    
   0.507073       1.67115    
   0.480473       1.67910    
   0.457792       1.68532    
   0.445162       1.68878    
   0.409550       1.69769    
   0.409406       1.69772    
   0.408944       1.69783    
   0.373302       1.70609    
   0.362258       1.70841    
   0.336744       1.71370    
   0.315854       1.71760    
   0.299728       1.72055    
   0.270280       1.72536    
   0.262252       1.72663    
   0.225486       1.73177    
   0.224310       1.73193    
   0.216358       1.73286    
   0.185931       1.73649    
   0.181405       1.73695    
   0.147067       1.74023    
   0.138011       1.74095    
   0.107699       1.74312    
   9.527409E-02   1.74382    
   6.781179E-02   1.74513    
   5.316210E-02   1.74562    
   2.739061E-02   1.74623    
   1.164739E-02   1.74640    
  -1.358368E-02   1.74639    
  -2.929458E-02   1.74620    
  -5.513270E-02   1.74556    
  -6.968523E-02   1.74505    
  -9.728135E-02   1.74371    
  -0.109543       1.74300    
  -0.140058       1.74079    
  -0.148884       1.74008    
  -0.183493       1.73674    
  -0.187721       1.73630    
  -0.215793       1.73291    
  -0.226078       1.73170    
  -0.227618       1.73150    
  -0.263996       1.72637    
  -0.272461       1.72502    
  -0.301449       1.72026    
  -0.318088       1.71719    
  -0.338442       1.71337    
  -0.364550       1.70793    
  -0.374978       1.70572    
  -0.408386       1.69794    
  -0.411066       1.69733    
  -0.411904       1.69712    
  -0.446801       1.68835    
  -0.460216       1.68466    
  -0.482093       1.67863    
  -0.509572       1.67039    
  -0.516937       1.66818    
  -0.532851       1.66301    
  -0.551408       1.65712    
  -0.560078       1.65413    
  -0.585499       1.64543    
  -0.611847       1.63569    
  -0.619141       1.63301    
  -0.631471       1.62814    
  -0.652435       1.62003    
  -0.665042       1.61478    
  -0.685339       1.60641    
  -0.714928       1.59332    
  -0.717798       1.59208    
  -0.719810       1.59114    
  -0.749971       1.57728    
  -0.776448       1.56427    
  -0.781672       1.56173    
  -0.787806       1.55856    
  -0.813069       1.54570    
  -0.835247       1.53366    
  -0.844025       1.52896    
  -0.853003       1.52384    
  -0.874653       1.51170    
  -0.896619       1.49860    
  -0.904851       1.49376    
  -0.912190       1.48918    
  -0.934728       1.47532    
  -0.961158       1.45808    
  -0.964149       1.45615    
  -0.966473       1.45457    
  -0.993288       1.43655    
   -1.01655       1.42001    
   -1.02196       1.41621    
   -1.02990       1.41031    
   -1.05031       1.39537    
   -1.06310       1.38550    
   -1.07826       1.37390    
   -1.10420       1.35299    
   -1.10577       1.35174    
   -1.10661       1.35103    
   -1.13298       1.32913    
   -1.14733       1.31661    
   -1.15976       1.30583    
   -1.18565       1.28224    
   -1.18609       1.28184    
   -1.18716       1.28082    
   -1.21211       1.25737    
   -1.22173       1.24791    
   -1.23770       1.23222    
   -1.25581       1.21361    
   -1.26284       1.20638    
   -1.28596       1.18158    
   -1.28756       1.17987    
   -1.28803       1.17936    
   -1.31193       1.15281    
   -1.31855       1.14515    
   -1.33584       1.12505    
   -1.34749       1.11097    
   -1.35931       1.09658    
   -1.37493       1.07682    
   -1.38232       1.06739    
   -1.40097       1.04271    
   -1.40487       1.03749    
   -1.42569       1.00863    
   -1.42696       1.00684    
   -1.44154      0.985654    
   -1.44859      0.975460    
   -1.44918      0.974577    
   -1.46974      0.943318    
   -1.47150      0.940553    
   -1.49038      0.910364    
   -1.49269      0.906554    
   -1.51050      0.876572    
   -1.51281      0.872580    
   -1.53008      0.841911    
   -1.53189      0.838629    
   -1.54911      0.806346    
   -1.54997      0.804700    
   -1.56086      0.783105    
   -1.56710      0.770790    
   -1.56756      0.769847    
   -1.58335      0.736900    
   -1.58543      0.732384    
   -1.59870      0.703027    
   -1.60266      0.693883    
   -1.61319      0.669170    
   -1.61923      0.654286    
   -1.62682      0.635328    
   -1.63510      0.613528    
   -1.63962      0.601500    
   -1.65023      0.571538    
   -1.65159      0.567685    
   -1.65617      0.553784    
   -1.66283      0.533881    
   -1.66459      0.528254    
   -1.67336      0.500087    
   -1.67812      0.483569    
   -1.68309      0.466303    
   -1.69074      0.437364    
   -1.69203      0.432529    
   -1.69488      0.420709    
   -1.70033      0.398761    
   -1.70240      0.389514    
   -1.70794      0.365000    
   -1.71300      0.339869    
   -1.71476      0.331245    
   -1.71773      0.314654    
   -1.72094      0.297495    
   -1.72243      0.288237    
   -1.72648      0.263749    
   -1.73058      0.234414    
   -1.73122      0.230007    
   -1.73203      0.223185    
   -1.73543      0.196268    
   -1.73726      0.178068    
   -1.73891      0.162530    
   -1.74059      0.141491    
   -1.74170      0.128794    
   -1.74231      0.118916    
   -1.74392      9.505856E-02
   -1.74509      6.672839E-02
   -1.74535      6.132305E-02
   -1.74546      5.649570E-02
   -1.74629      2.758743E-02
   -1.74638     -2.563877E-03
   -1.74641     -6.149738E-03
   -1.74635     -9.822153E-03
   -1.74606     -3.988820E-02
   -1.74507     -6.744217E-02
   -1.74489     -7.362974E-02
   -1.74448     -8.089811E-02
   -1.74320     -0.107374    
   -1.74162     -0.128677    
   -1.74076     -0.141122    
   -1.73918     -0.157914    
   -1.73770     -0.174874    
   -1.73635     -0.186833    
   -1.73400     -0.208632    
   -1.72951     -0.242325    
   -1.72950     -0.242396    
   -1.72948     -0.242515    
   -1.72453     -0.276165    
   -1.72122     -0.295381    
   -1.71877     -0.309942    
   -1.71326     -0.338386    
   -1.71226     -0.343727    
   -1.71171     -0.346367    
   -1.70521     -0.377521    
   -1.70104     -0.395424    
   -1.69737     -0.411325    
   -1.68935     -0.442758    
   -1.68874     -0.445140    
   -1.68690     -0.451765    
   -1.67951     -0.478966    
   -1.67670     -0.488504    
   -1.66952     -0.512805    
   -1.66317     -0.532784    
   -1.65873     -0.546657    
   -1.64880     -0.575692    
   -1.64713     -0.580525    
   -1.63944     -0.601513    
   -1.63478     -0.614409    
   -1.63367     -0.617332    
   -1.62168     -0.648309    
   -1.61782     -0.657799    
   -1.60772     -0.682228    
   -1.60127     -0.697136    
   -1.59289     -0.716167    
   -1.58407     -0.735405    
   -1.57718     -0.750128    
   -1.56623     -0.772660    
   -1.56055     -0.784112    
   -1.54780     -0.808951    
   -1.54298     -0.818120    
   -1.52879     -0.844323    
   -1.52444     -0.852154    
   -1.50923     -0.878816    
   -1.50489     -0.886216    
   -1.48913     -0.912463    
   -1.48429     -0.920308    
   -1.46852     -0.945295    
   -1.46258     -0.954430    
   -1.44741     -0.977339    
   -1.43971     -0.988585    
   -1.42580      -1.00862    
   -1.41563      -1.02278    
   -1.40371      -1.03914    
   -1.39025      -1.05700    
   -1.38116      -1.06894    
   -1.36350      -1.09127    
   -1.35813      -1.09801    
   -1.33530      -1.12558    
   -1.33464      -1.12637    
   -1.33181      -1.12964    
   -1.31077      -1.15414    
   -1.30558      -1.15993    
   -1.28646      -1.18123    
   -1.27419      -1.19432    
   -1.26170      -1.20764    
   -1.24100      -1.22877    
   -1.23649      -1.23337    
   -1.22400      -1.24557    
   -1.21090      -1.25851    
   -1.20587      -1.26326    
   -1.18493      -1.28306    
   -1.16860      -1.29780    
   -1.15852      -1.30693    
   -1.13701      -1.32551    
   -1.13168      -1.33017    
   -1.12900      -1.33240    
   -1.10452      -1.35291    
   -1.08675      -1.36705    
   -1.07691      -1.37495    
   -1.06030      -1.38760    
   -1.04891      -1.39640    
   -1.04159      -1.40177    
   -1.02056      -1.41732    
  -0.993112      -1.43654    
  -0.991742      -1.43751    
  -0.989882      -1.43876    
  -0.962644      -1.45728    
  -0.940667      -1.47138    
  -0.933077      -1.47632    
  -0.924102      -1.48182    
  -0.903181      -1.49485    
  -0.883665      -1.50628    
  -0.872858      -1.51272    
  -0.861718      -1.51895    
  -0.842186      -1.53004    
  -0.821134      -1.54126    
  -0.811090      -1.54670    
  -0.802068      -1.55129    
  -0.779658      -1.56284    
  -0.751723      -1.57631    
  -0.747767      -1.57825    
  -0.744675      -1.57967    
  -0.715582      -1.59320    
  -0.689234      -1.60463    
  -0.682924      -1.60740    
  -0.673034      -1.61143    
  -0.649931      -1.62106    
  -0.635452      -1.62667    
  -0.616528      -1.63407    
  -0.583109      -1.64619    
  -0.582668      -1.64635    
  -0.581783      -1.64664    
  -0.548505      -1.65813    
  -0.532097      -1.66336    
  -0.513890      -1.66919    
  -0.482244      -1.67850    
  -0.478823      -1.67951    
  -0.469778      -1.68195    
  -0.443397      -1.68925    
  -0.433464      -1.69176    
  -0.407544      -1.69829    
  -0.385664      -1.70330    
  -0.371235      -1.70657    
  -0.338776      -1.71324    
  -0.334469      -1.71411    
  -0.316370      -1.71740    
  -0.297282      -1.72095    
Contour 5, V  =  5.84994E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.151495      -1.41152    
  -0.147401      -1.41194    
  -0.112563      -1.41518    
  -0.104093      -1.41581    
  -7.299795E-02  -1.41778    
  -6.158320E-02  -1.41831    
  -3.277704E-02  -1.41928    
  -1.982525E-02  -1.41951    
   8.126699E-03  -1.41963    
   2.121940E-02  -1.41950    
   4.974583E-02  -1.41877    
   6.158390E-02  -1.41832    
   9.211877E-02  -1.41664    
   0.101296      -1.41603    
   0.135290      -1.41315    
   0.140378      -1.41268    
   0.175665      -1.40864    
   0.178854      -1.40829    
   0.179310      -1.40823    
   0.216798      -1.40300    
   0.224213      -1.40179    
   0.254174      -1.39675    
   0.270103      -1.39368    
   0.290988      -1.38957    
   0.317059      -1.38374    
   0.327244      -1.38144    
   0.356623      -1.37399    
   0.362968      -1.37243    
   0.365177      -1.37182    
   0.398260      -1.36270    
   0.414582      -1.35770    
   0.433009      -1.35207    
   0.465410      -1.34113    
   0.467209      -1.34053    
   0.470517      -1.33931    
   0.501029      -1.32836    
   0.517902      -1.32172    
   0.534317      -1.31533    
   0.559414      -1.30465    
   0.567097      -1.30146    
   0.572248      -1.29912    
   0.599491      -1.28696    
   0.628817      -1.27271    
   0.631310      -1.27152    
   0.634229      -1.27001    
   0.662786      -1.25553    
   0.688116      -1.24163    
   0.693692      -1.23862    
   0.699209      -1.23541    
   0.724233      -1.22112    
   0.750780      -1.20478    
   0.754208      -1.20271    
   0.757075      -1.20085    
   0.783838      -1.18374    
   0.809250      -1.16632    
   0.812892      -1.16386    
   0.817980      -1.16018    
   0.841582      -1.14339    
   0.856793      -1.13183    
   0.869753      -1.12210    
   0.891625      -1.10457    
   0.897420      -1.10000    
   0.900540      -1.09738    
   0.924701      -1.07729    
   0.940903      -1.06297    
   0.951439      -1.05371    
   0.975801      -1.03101    
   0.977656      -1.02931    
   0.978394      -1.02859    
    1.00348      -1.00428    
    1.01328     -0.994242    
    1.02876     -0.978387    
    1.04585     -0.959929    
    1.05351     -0.951641    
    1.07631     -0.925649    
    1.07771     -0.924038    
    1.08432     -0.916075    
    1.10144     -0.895667    
    1.10485     -0.891397    
    1.12462     -0.866433    
    1.13163     -0.857174    
    1.14723     -0.836283    
    1.15676     -0.822979    
    1.16926     -0.805197    
    1.18033     -0.788810    
    1.19068     -0.773147    
    1.20245     -0.754667    
    1.21149     -0.740102    
    1.22321     -0.720547    
    1.23166     -0.706019    
    1.24267     -0.686450    
    1.25115     -0.670851    
    1.26091     -0.652374    
    1.26995     -0.634541    
    1.27796     -0.618318    
    1.28800     -0.597024    
    1.29387     -0.584281    
    1.30526     -0.558223    
    1.30867     -0.550263    
    1.32169     -0.518053    
    1.32241     -0.516262    
    1.32543     -0.508146    
    1.33521     -0.482275    
    1.33726     -0.476457    
    1.34705     -0.448304    
    1.35187     -0.433281    
    1.35789     -0.414347    
    1.36543     -0.388379    
    1.36774     -0.380402    
    1.37331     -0.359066    
    1.37671     -0.346468    
    1.37787     -0.341601    
    1.38488     -0.312544    
    1.38906     -0.292741    
    1.39208     -0.278630    
    1.39721     -0.250700    
    1.39836     -0.244726    
    1.39887     -0.241570    
    1.40398     -0.210828    
    1.40709     -0.187727    
    1.40860     -0.176938    
    1.41038     -0.160558    
    1.41245     -0.143054    
    1.41350     -0.130845    
    1.41551     -0.109175    
    1.41721     -8.120104E-02
    1.41763     -7.530194E-02
    1.41781     -7.041639E-02
    1.41912     -4.143179E-02
    1.41954     -9.502900E-03
    1.41958     -7.565432E-03
    1.41956     -5.665236E-03
    1.41948      2.629899E-02
    1.41844      5.638453E-02
    1.41834      6.016150E-02
    1.41808      6.454705E-02
    1.41660      9.402341E-02
    1.41466      0.117710    
    1.41389      0.127885    
    1.41239      0.141900    
    1.41044      0.161747    
    1.40868      0.175324    
    1.40617      0.195611    
    1.40100      0.228908    
    1.40092      0.229477    
    1.40086      0.229806    
    1.39507      0.263346    
    1.39138      0.281495    
    1.38824      0.297218    
    1.38050      0.330818    
    1.38044      0.331095    
    1.38026      0.331777    
    1.37197      0.364977    
    1.36834      0.377994    
    1.36252      0.398866    
    1.35503      0.423246    
    1.35210      0.432765    
    1.34075      0.466469    
    1.34069      0.466673    
    1.34067      0.466729    
    1.32847      0.500589    
    1.32536      0.508642    
    1.31521      0.534517    
    1.30915      0.549060    
    1.30091      0.568458    
    1.29210      0.588085    
    1.28552      0.602411    
    1.27426      0.625806    
    1.26903      0.636379    
    1.25567      0.662305    
    1.25140      0.670362    
    1.23638      0.697649    
    1.23257      0.704363    
    1.21642      0.731900    
    1.21249      0.738381    
    1.19583      0.765109    
    1.19110      0.772419    
    1.17461      0.797318    
    1.16831      0.806477    
    1.15281      0.828565    
    1.14403      0.840557    
    1.13042      0.858876    
    1.11817      0.874661    
    1.10747      0.888276    
    1.09059      0.908790    
    1.08396      0.916781    
    1.06118      0.942946    
    1.05990      0.944402    
    1.05509      0.949629    
    1.03538      0.971290    
    1.02979      0.977128    
    1.01036      0.997365    
   0.996199       1.01134    
   0.984809       1.02259    
   0.960198       1.04558    
   0.958723       1.04697    
   0.955293       1.05000    
   0.932247       1.07072    
   0.921449       1.07986    
   0.905263       1.09366    
   0.879679       1.11417    
   0.877740       1.11574    
   0.874371       1.11830    
   0.849857       1.13724    
   0.834277       1.14851    
   0.821452       1.15791    
   0.802774       1.17071    
   0.792573       1.17782    
   0.784767       1.18289    
   0.763290       1.19708    
   0.736932       1.21329    
   0.733459       1.21546    
   0.730272       1.21731    
   0.703285       1.23329    
   0.675318       1.24864    
   0.672537       1.25020    
   0.669481       1.25177    
   0.641448       1.26655    
   0.616926       1.27848    
   0.609802       1.28201    
   0.600413       1.28628    
   0.577762       1.29682    
   0.561087       1.30395    
   0.545226       1.31083    
   0.520036       1.32082    
   0.512186       1.32401    
   0.507350       1.32581    
   0.478752       1.33656    
   0.455454       1.34452    
   0.444769       1.34820    
   0.421640       1.35541    
   0.410300       1.35905    
   0.405121       1.36055    
   0.375394       1.36917    
   0.356188       1.37417    
   0.339939       1.37839    
   0.308503       1.38566    
   0.303939       1.38671    
   0.287395       1.39005    
   0.267450       1.39421    
   0.261947       1.39522    
   0.230440       1.40084    
   0.216417       1.40302    
   0.192856       1.40652    
   0.171846       1.40918    
   0.154686       1.41122    
   0.128164       1.41382    
   0.115919       1.41491    
   8.531253E-02   1.41705    
   7.653485E-02   1.41757    
   4.323998E-02   1.41896    
   3.651278E-02   1.41915    
   1.901158E-03   1.41962    
  -4.175316E-03   1.41961    
  -3.874238E-02   1.41910    
  -4.556212E-02   1.41889    
  -7.872312E-02   1.41745    
  -8.768664E-02   1.41691    
  -0.118068       1.41474    
  -0.130595       1.41360    
  -0.156799       1.41099    
  -0.174339       1.40887    
  -0.194934       1.40623    
  -0.218979       1.40262    
  -0.232485       1.40051    
  -0.264583       1.39472    
  -0.269463       1.39382    
  -0.286956       1.39014    
  -0.305929       1.38628    
  -0.311222       1.38505    
  -0.341900       1.37791    
  -0.359001       1.37344    
  -0.377326       1.36864    
  -0.408039       1.35968    
  -0.412205       1.35846    
  -0.421250       1.35555    
  -0.446657       1.34758    
  -0.458496       1.34349    
  -0.480614       1.33589    
  -0.510528       1.32460    
  -0.514021       1.32329    
  -0.519651       1.32099    
  -0.547049       1.31008    
  -0.564432       1.30251    
  -0.579558       1.29601    
  -0.599964       1.28648    
  -0.611589       1.28117    
  -0.620475       1.27676    
  -0.643208       1.26566    
  -0.669021       1.25200    
  -0.674289       1.24928    
  -0.679118       1.24657    
  -0.705009       1.23231    
  -0.729826       1.21757    
  -0.735177       1.21445    
  -0.741052       1.21076    
  -0.764978       1.19600    
  -0.784342       1.18317    
  -0.794256       1.17671    
  -0.807310       1.16758    
  -0.823104       1.15673    
  -0.833872       1.14881    
  -0.851503       1.13602    
  -0.879287       1.11449    
  -0.879354       1.11444    
  -0.879472       1.11435    
  -0.906870       1.09232    
  -0.921048       1.08021    
  -0.933848       1.06934    
  -0.959803       1.04595    
  -0.960295       1.04551    
  -0.961491       1.04438    
  -0.986367       1.02108    
  -0.995808       1.01173    
   -1.01191      0.995802    
   -1.02940      0.977541    
   -1.03693      0.969674    
   -1.06079      0.943381    
   -1.06141      0.942696    
   -1.06402      0.939656    
   -1.08545      0.914996    
   -1.09021      0.909248    
   -1.10895      0.886424    
   -1.11779      0.875141    
   -1.13188      0.856952    
   -1.14367      0.841059    
   -1.15425      0.826562    
   -1.16796      0.807001    
   -1.17604      0.795231    
   -1.19076      0.772965    
   -1.19724      0.762929    
   -1.21216      0.738950    
   -1.21781      0.729620    
   -1.23225      0.704955    
   -1.23775      0.695259    
   -1.25109      0.670977    
   -1.25701      0.659794    
   -1.26873      0.637017    
   -1.27556      0.623165    
   -1.28522      0.603072    
   -1.29337      0.585300    
   -1.30061      0.569142    
   -1.31038      0.546119    
   -1.31491      0.535226    
   -1.32654      0.505529    
   -1.32817      0.501322    
   -1.33450      0.483727    
   -1.34047      0.467430    
   -1.34182      0.463452    
   -1.35187      0.433547    
   -1.35613      0.419757    
   -1.36229      0.399674    
   -1.36937      0.374271    
   -1.37172      0.365809    
   -1.37706      0.344438    
   -1.38028      0.331951    
   -1.38145      0.326831    
   -1.38807      0.298100    
   -1.39225      0.277213    
   -1.39488      0.264254    
   -1.39910      0.239848    
   -1.40081      0.230412    
   -1.40161      0.225162    
   -1.40605      0.196575    
   -1.40931      0.170305    
   -1.41030      0.162740    
   -1.41138      0.151765    
   -1.41384      0.128908    
   -1.41510      0.112183    
   -1.41652      9.507623E-02
   -1.41759      7.393871E-02
   -1.41835      6.124468E-02
   -1.41865      5.023144E-02
   -1.41946      2.741256E-02
   -1.41953      3.331337E-03
   -1.41965     -6.421159E-03
   -1.41944     -1.643431E-02
   -1.41915     -4.025685E-02
   -1.41820     -6.174427E-02
   -1.41775     -7.409593E-02
   -1.41671     -8.910915E-02
   -1.41559     -0.107939    
   -1.41426     -0.122435    
   -1.41262     -0.141786    
   -1.40936     -0.169705    
   -1.40872     -0.175639    
   -1.40818     -0.179525    
   -1.40419     -0.209498    
   -1.40024     -0.233485    
   -1.39866     -0.243365    
   -1.39507     -0.262180    
   -1.39233     -0.277240    
   -1.39072     -0.284805    
   -1.38521     -0.311123    
   -1.37980     -0.333773    
   -1.37712     -0.345017    
   -1.36931     -0.374279    
   -1.36811     -0.378922    
   -1.36761     -0.380649    
   -1.35834     -0.412838    
   -1.35430     -0.425648    
   -1.34758     -0.446768    
   -1.33994     -0.468920    
   -1.33582     -0.480712    
   -1.32461     -0.510596    
   -1.32305     -0.514672    
   -1.31409     -0.536744    
   -1.30931     -0.548648    
   -1.30839     -0.550814    
   -1.29458     -0.582641    
   -1.29136     -0.589697    
   -1.27875     -0.616654    
   -1.27354     -0.627295    
   -1.26178     -0.650687    
   -1.25497     -0.663683    
   -1.24362     -0.684742    
   -1.23570     -0.698929    
   -1.22423     -0.718820    
   -1.21576     -0.733088    
   -1.20355     -0.752923    
   -1.19516     -0.766208    
   -1.18150     -0.787053    
   -1.17395     -0.798332    
   -1.15801     -0.821210    
   -1.15213     -0.829491    
   -1.13297     -0.855397    
   -1.12973     -0.859714    
   -1.10954     -0.885449    
   -1.10675     -0.889034    
   -1.10628     -0.889616    
   -1.08329     -0.917574    
   -1.07786     -0.923867    
   -1.05928     -0.945252    
   -1.04749     -0.958152    
   -1.03473     -0.972074    
   -1.01502     -0.992475    
   -1.00964     -0.998042    
  -0.994207      -1.01316    
  -0.984061      -1.02324    
  -0.980234      -1.02684    
  -0.958041      -1.04775    
  -0.942861      -1.06124    
  -0.931485      -1.07141    
  -0.907809      -1.09134    
  -0.904408      -1.09425    
  -0.902618      -1.09569    
  -0.876961      -1.11650    
  -0.858991      -1.13018    
  -0.848965      -1.13789    
  -0.833221      -1.14924    
  -0.820512      -1.15856    
  -0.811527      -1.16471    
  -0.791628      -1.17855    
  -0.765342      -1.19559    
  -0.762195      -1.19766    
  -0.759522      -1.19930    
  -0.732417      -1.21624    
  -0.702201      -1.23376    
  -0.702042      -1.23386    
  -0.701880      -1.23395    
  -0.671352      -1.25098    
  -0.642615      -1.26580    
  -0.640062      -1.26714    
  -0.636951      -1.26865    
  -0.608426      -1.28275    
  -0.585795      -1.29306    
  -0.576235      -1.29747    
  -0.562226      -1.30341    
  -0.543610      -1.31150    
  -0.531218      -1.31643    
  -0.510517      -1.32476    
  -0.478540      -1.33651    
  -0.476866      -1.33713    
  -0.473550      -1.33824    
  -0.442836      -1.34887    
  -0.427543      -1.35367    
  -0.408268      -1.35975    
  -0.377982      -1.36835    
  -0.373151      -1.36972    
  -0.359638      -1.37316    
  -0.337573      -1.37894    
  -0.329719      -1.38078    
  -0.301486      -1.38732    
  -0.282620      -1.39120    
  -0.264836      -1.39478    
  -0.236591      -1.39976    
  -0.227619      -1.40130    
  -0.191550      -1.40662    
  -0.189829      -1.40686    
  -0.178420      -1.40822    
  -0.151495      -1.41152    
Contour 6, V  =  7.01993E+03 V
 Contour coordinates:
     X (cm)         Y (cm)
  -0.191957      -1.13792    
  -0.186253      -1.13883    
  -0.154390      -1.14367    
  -0.141518      -1.14527    
  -0.116091      -1.14820    
  -9.787922E-02  -1.14984    
  -7.703891E-02  -1.15147    
  -5.524945E-02  -1.15269    
  -3.720275E-02  -1.15343    
  -1.355450E-02  -1.15394    
   3.456428E-03  -1.15402    
   2.726734E-02  -1.15371    
   4.498796E-02  -1.15313    
   6.726654E-02  -1.15208    
   8.745227E-02  -1.15068    
   0.106483      -1.14913    
   0.130922      -1.14654    
   0.144949      -1.14491    
   0.175484      -1.14054    
   0.182687      -1.13946    
   0.213327      -1.13395    
   0.219733      -1.13285    
   0.221234      -1.13254    
   0.256194      -1.12525    
   0.268288      -1.12233    
   0.291986      -1.11654    
   0.316829      -1.10959    
   0.327107      -1.10672    
   0.349801      -1.09951    
   0.361624      -1.09588    
   0.367055      -1.09400    
   0.395617      -1.08418    
   0.419249      -1.07506    
   0.428938      -1.07137    
   0.443792      -1.06506    
   0.461724      -1.05767    
   0.473786      -1.05214    
   0.493951      -1.04305    
   0.518876      -1.03063    
   0.525540      -1.02739    
   0.531174      -1.02437    
   0.556674      -1.01099    
   0.582257     -0.996221    
   0.587131     -0.993474    
   0.592288     -0.990283    
   0.617147     -0.975243    
   0.637425     -0.961842    
   0.646512     -0.955952    
   0.658565     -0.947434    
   0.675363     -0.935822    
   0.686470     -0.927489    
   0.703653     -0.914784    
   0.730645     -0.893165    
   0.731277     -0.892665    
   0.732484     -0.891633    
   0.758471     -0.869849    
   0.770646     -0.858867    
   0.785015     -0.845982    
   0.807233     -0.824596    
   0.810912     -0.821065    
   0.821677     -0.809998    
   0.836257     -0.795255    
   0.840805     -0.790351    
   0.861006     -0.768478    
   0.871730     -0.756131    
   0.885088     -0.740620    
   0.900266     -0.721934    
   0.908496     -0.711669    
   0.926632     -0.687762    
   0.931218     -0.681605    
   0.951017     -0.653610    
   0.953237     -0.650395    
   0.973581     -0.619480    
   0.974527     -0.617998    
   0.994459     -0.585369    
   0.995055     -0.584357    
    1.01377     -0.551276    
    1.01478     -0.549402    
    1.03159     -0.517201    
    1.03365     -0.513045    
    1.04801     -0.483143    
    1.05161     -0.475183    
    1.06308     -0.449100    
    1.06857     -0.435694    
    1.07684     -0.415072    
    1.08447     -0.394434    
    1.08933     -0.381059    
    1.09919     -0.351237    
    1.10056     -0.347058    
    1.10433     -0.334231    
    1.11074     -0.313067    
    1.11265     -0.305927    
    1.11984     -0.279085    
    1.12467     -0.258222    
    1.12773     -0.245114    
    1.13311     -0.217775    
    1.13449     -0.211151    
    1.13506     -0.207806    
    1.14042     -0.177195    
    1.14355     -0.154204    
    1.14512     -0.143246    
    1.14684     -0.126753    
    1.14886     -0.109303    
    1.14981     -9.685510E-02
    1.15163     -7.536500E-02
    1.15284     -4.878558E-02
    1.15325     -4.143082E-02
    1.15336     -3.495097E-02
    1.15408     -7.499516E-03
    1.15371      2.051998E-02
    1.15369      2.642895E-02
    1.15341      3.284160E-02
    1.15252      6.035652E-02
    1.15085      8.354371E-02
    1.15018      9.428302E-02
    1.14870      0.108662    
    1.14692      0.128210    
    1.14515      0.141765    
    1.14265      0.162138    
    1.13717      0.195999    
    1.13715      0.196068    
    1.13715      0.196107    
    1.13093      0.230000    
    1.12716      0.247105    
    1.12349      0.263937    
    1.11550      0.295323    
    1.11486      0.297878    
    1.11279      0.305004    
    1.10530      0.331824    
    1.10239      0.341087    
    1.09458      0.365776    
    1.08797      0.384667    
    1.08262      0.399736    
    1.07235      0.426261    
    1.06941      0.433704    
    1.05565      0.466046    
    1.05493      0.467683    
    1.04878      0.480900    
    1.03921      0.501673    
    1.03797      0.504215    
    1.02212      0.535676    
    1.01938      0.540870    
    1.00357      0.569692    
   0.999912      0.576088    
   0.983467      0.603722    
   0.979626      0.609955    
   0.961722      0.637768    
   0.958560      0.642541    
   0.938219      0.671831    
   0.936747      0.673902    
   0.924830      0.689844    
   0.914241      0.704130    
   0.912847      0.705912    
   0.891089      0.733303    
   0.885444      0.740012    
   0.867273      0.761392    
   0.855766      0.774132    
   0.842800      0.788412    
   0.823575      0.808275    
   0.817672      0.814367    
   0.800735      0.830721    
   0.791949      0.839355    
   0.788578      0.842442    
   0.765705      0.863496    
   0.750353      0.876633    
   0.738816      0.886588    
   0.716302      0.904607    
   0.711312      0.908684    
   0.708442      0.910851    
   0.683357      0.930046    
   0.662017      0.945096    
   0.654731      0.950319    
   0.644545      0.957035    
   0.625616      0.969795    
   0.610104      0.979370    
   0.595913      0.988315    
   0.579778      0.997611    
   0.565654       1.00593    
   0.551190       1.01368    
   0.534848       1.02265    
   0.519718       1.03020    
   0.503484       1.03846    
   0.482698       1.04801    
   0.471526       1.05330    
   0.463131       1.05688    
   0.439070       1.06732    
   0.409285       1.07890    
   0.405934       1.08022    
   0.399776       1.08239    
   0.372330       1.09235    
   0.357701       1.09707    
   0.338095       1.10345    
   0.307985       1.11207    
   0.303197       1.11345    
   0.289809       1.11680    
   0.267744       1.12252    
   0.259902       1.12429    
   0.231671       1.13057    
   0.213250       1.13408    
   0.194911       1.13748    
   0.167885       1.14168    
   0.157457       1.14323    
   0.123689       1.14731    
